customer_id,age,monthly_price,years_in_company,monthly_usage_hours,num_family_lines,churn_probability,churn_reason,recommended_retention_strategy,tariff_plan_Fiber + TV,tariff_plan_Fiber + TV + Mobile (Basic),tariff_plan_Fiber + TV + Mobile (Premium),tariff_plan_Fiber + TV + Mobile (Unlimited),tariff_plan_Fiber Only (Basic),tariff_plan_Fiber Only (Premium),tariff_plan_Mobile + Fiber (Standard),tariff_plan_Mobile - Basic,tariff_plan_Mobile - Standard,tariff_plan_Mobile - Unlimited,contract_type_Annual,contract_type_Monthly,customer_type_Couple,customer_type_Family,customer_type_Single,income_level_High,income_level_Low,income_level_Medium,contract_satisfaction_High,contract_satisfaction_Low,contract_satisfaction_Medium
67dc61b6-9586-4345-8b58-aab769968aa9,59,96.48,1,182,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
be9c1dba-74c7-44ce-b228-7ffb7ac3ebd9,66,75.21,6,196,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1633a5ba-2d53-441d-8a0c-a0bb46fa7cb8,36,40.24,3,64,0,High,High Price,10% Discount,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34ca77b2-965e-4925-915c-c70ce3d57a25,60,76.92,2,300,4,High,Low Data Allowance,Extra Data Package,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
23e52a35-f3c6-4207-93d9-1ad7adc5d164,29,94.69,10,221,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
864fad44-42eb-47ec-9389-29183627dd85,54,70.07,3,185,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
21f7f870-0e40-44bc-aca7-5e9e903749b9,52,19.74,4,206,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1286674e-eecd-44dc-bdbe-302f531e548d,32,31.66,10,236,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
6d63bb5e-5d50-4ac2-99f9-41f58d368547,38,49.93,1,178,0,High,High Price,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5a6de4e9-960c-40ed-8485-9ae037af0c61,45,15.0,6,53,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
33f01ee2-bae4-4ede-98f6-f10a214b17c9,26,59.05,4,167,2,High,Poor Service,Dedicated Customer Support,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
6b657fa5-0e1d-4282-9137-e238497ce91a,73,91.49,4,204,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
c648e999-914a-4ac0-8e9c-110ff2ef7e78,24,27.23,3,125,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
fb5ae660-2942-4b92-a3dc-ec73e8f05f64,31,43.9,2,240,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3dab9d76-42c4-4102-9a64-d02006adc7a3,25,40.3,8,168,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
612f21f9-fa41-4b47-bd44-aa0a0517c1ab,31,48.86,6,66,4,High,High Price,10% Discount,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
81181666-ee14-4ff9-99cc-d0a8fba24a26,78,23.6,10,201,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1b568076-bee5-438b-88f9-c9b0fa3d5197,19,94.94,4,28,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
f4809537-9d64-4318-ae4d-06225713a15c,74,56.61,1,161,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2b7a3864-4b35-4c6d-b365-9c060f4a632c,63,19.66,2,127,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
d618b5ff-cca5-48bd-8054-b71ceee33f29,54,44.94,7,171,0,Medium,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
245ebc35-5cde-4f40-88b6-6e8cb45f58d5,61,48.45,4,226,4,High,High Price,10% Discount,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
75742e0b-54c0-4b6b-8396-fd50836d1d2b,70,56.09,5,204,3,Medium,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
d57a2c06-bc54-4618-96d7-98fdf757ba58,40,59.25,5,193,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6b063c21-86f5-4f25-b941-890e79b162d3,27,71.56,10,275,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
69398fb2-08bd-4440-9888-e25805333df4,52,78.84,5,254,4,High,Poor Service,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5aaa8960-bd2f-4ce3-a88f-2039064aaf94,73,97.79,8,141,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
deb3cbf9-26fc-4843-bf77-048932d40c20,44,99.63,3,244,6,High,Moving to Another Provider,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9afc1575-517c-4800-8ca8-ebff16a56765,19,70.35,2,135,4,High,Moving to Another Provider,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1e4e97ae-f2c5-4768-93e3-b83d6688d8d0,47,57.81,7,248,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
a01a81cc-d002-42aa-bc52-ec81614198b0,39,27.63,3,295,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
7f381694-58b0-42d0-8b6f-5c5b6dfbadcf,30,56.3,8,138,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1b8bd84f-44f2-44c4-86ae-bdb1bd88022e,63,71.03,10,280,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
513047fd-b219-4806-9562-ef5dbc309a1c,30,93.97,6,278,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
975ba596-3779-4189-bdfa-d55b7b34b577,74,45.59,10,196,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7ce49016-0518-43b7-a2e9-65196b241e06,51,38.39,4,277,0,Medium,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
17ac567d-48f1-4f75-9b6e-9a0b4080e527,73,75.57,5,116,4,High,High Price,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
71ef2016-5028-4f55-8a20-f9f0dfd79541,60,12.77,5,78,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
a75664d2-e17c-4442-85de-42ffb8100acb,34,20.22,1,246,2,Medium,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
dbc7b463-2241-489f-94ca-12d1864b5d75,29,19.14,10,95,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5765cb8f-c5d4-4ae0-86f9-94e9ad873524,39,49.78,9,160,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
d9d592c8-800f-44d5-a12e-b6c99b21eec1,59,49.74,10,219,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3ace7f64-e417-4588-8f17-c7fa65de49c9,45,52.33,10,235,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
d1fc2f48-8404-4bab-b5c0-e4c42746b05d,63,21.99,10,248,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
8dc3ae79-90f1-4b93-ad0b-8d78592b52cc,74,59.65,1,226,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
08cc82f6-83b7-451e-845f-82670d7e58bf,39,23.35,7,35,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
df19ed0a-3aa0-4acc-b8a2-9fe0d32133cd,37,44.45,6,275,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
b420b919-39f2-4522-a490-c5e00f66617d,53,30.59,2,146,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5eafa36f-cfff-480b-a9b8-c382b2eb259f,34,26.5,6,263,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4e5f0326-3466-473b-9f02-2ad4a432c4d6,25,75.94,10,111,4,High,No Longer Needed,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
cdbf8ef6-d281-4a28-8b24-82ecce46f08b,45,43.18,9,108,0,Medium,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
77a148aa-2e88-4e21-98e3-e56db15e9573,55,47.24,10,221,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
fe7a6d4f-3497-4a5b-aa53-7be2792d3238,71,55.11,2,235,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4a7b6e9b-8bd7-48d4-9bd0-bcf987da3a3b,77,27.85,3,159,2,Medium,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
aba5bdc3-6467-4c34-9937-d8da91d39b02,65,14.35,5,63,1,High,High Price,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
7c726c31-01a1-4469-80e6-92f5b6180eae,24,55.65,5,40,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
06e634b9-01f0-4a28-bf8c-7bcb15735357,65,72.9,8,272,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
cfd45374-ee1c-40f4-937f-f86fa3867ef7,61,93.78,9,125,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
c1a01b2c-3bde-4cf0-b0f5-4465b2ff3907,20,15.4,7,291,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
433d8c2e-85ef-4aa9-8d6c-537eff9e6a27,54,25.12,6,173,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
10f1ca7d-14cd-4381-bcce-cdd616c053a9,24,57.24,6,116,2,High,No Longer Needed,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
a889e579-1022-44ff-b3f0-a030aa6e3522,77,46.87,8,254,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
247b5e97-dcc3-4747-9d86-56ddcfa3a584,41,38.28,3,80,0,Medium,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
d099033b-01fe-4608-be19-913df3db6bac,24,44.87,7,71,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
8c777300-c85e-454f-88c3-32cb8300e6a6,30,53.77,10,31,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
4911abd6-def9-4998-b38e-7ee0b6100d36,59,51.91,4,238,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
ef5ab458-194d-46b0-975a-72515bb187b8,24,55.58,7,188,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
f4339471-31c2-4ef9-a1dd-be6d8e696b66,72,19.93,9,82,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1f477ddb-7571-4727-bc4c-820ae974a5d5,34,16.35,1,295,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
b2e9706e-d650-4077-8ad2-0e93bfd52c16,39,94.66,3,274,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
b677996b-c5f7-4d55-95df-0649d64cfdb3,21,26.32,5,129,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
a4780583-bcc4-4600-95b1-a848e5af04e5,45,49.21,3,30,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
37fe3c92-2733-4a69-b148-1ff2a624dcdf,74,55.25,7,121,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4ba8262b-8b85-490f-b654-7329eae20e5b,58,45.23,5,233,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
49260c69-22f1-43dc-97c4-435035ee019c,31,58.23,1,166,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
dc7acbcd-5a00-4678-b531-0c72e2690f82,44,77.37,6,43,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4751edda-7d54-4077-83ea-ae8abe0b0825,71,19.08,8,75,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1368a6c4-b474-4017-8d25-1ba7d3f9abb5,59,70.7,8,248,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
499877ec-89c6-4b0a-8f1e-6a2cb5615cfc,54,79.79,6,111,4,Medium,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7090e017-61e8-4455-873a-fe666e52b979,30,28.01,9,102,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
18c2b57f-b164-4cc3-8247-44668e1a434e,21,38.51,3,93,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2d424ff9-f0c3-496f-9499-dab9897f4a0b,23,19.91,7,256,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
55a9060b-38fc-4d4c-b16b-b3b6a59d26cb,25,32.45,9,117,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9b2d8f63-844a-4ec8-b455-58247eec2c17,62,31.17,4,94,0,High,Poor Service,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
932c7f50-1b6c-4779-94d6-2e488b51b590,28,42.03,2,268,4,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
4c7c1989-2bc6-4557-9a33-5c2f8e9dce0b,78,25.19,1,84,2,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
e44acf80-4f66-4149-bdf9-059f3681cefc,25,59.86,5,276,3,High,Better Offers Elsewhere,iPhone Discount or Free Device,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
d4c855ea-55a0-43db-9b3b-d55fd369c1df,61,43.28,4,166,0,High,No Longer Needed,Contract Freeze,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
7d4ad8d6-154f-41df-b42c-e474aa52cf7f,75,53.22,5,105,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
cc0143d4-ce6f-4387-9a66-cf7f1539bb7c,28,37.24,5,53,0,High,No Longer Needed,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4a34f2b3-0b51-49ba-9e17-6e736699e8eb,21,47.83,7,224,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
10af82f3-8334-4766-bb74-1a743ab48e72,38,47.51,9,182,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
25f460d1-0337-4964-940e-70e4b65348ef,70,26.43,3,67,2,High,Low Data Allowance,Upgrade to Better Plan,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
cdacc736-327c-4e2c-80b8-54b3b05fa35b,52,56.32,10,192,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2a3e6241-bc6d-4f0d-a555-17c7c9f002a4,70,37.4,2,221,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
22349be1-f99b-4415-83eb-710aff8dd090,73,13.14,6,178,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1f0b3b5e-4e8c-4ae0-8b73-131e4649ea80,23,99.61,7,210,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
70f9f723-c538-47cd-8f8a-adc16a0c96b0,69,47.16,9,184,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
5bf6f084-461b-4ab6-8b9b-6c9326849d15,63,47.46,10,295,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
7829130e-995d-47a8-883d-520eddb3d7d3,31,96.96,6,47,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
dcd59be8-a5fa-4c81-b7ea-18df8c0a7163,31,41.25,4,108,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
d747c2a3-0688-4488-8d96-6d381ac1af56,27,50.07,1,300,2,High,Poor Service,Dedicated Customer Support,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
8669bef8-b36f-453f-b95b-c5d04ec53486,63,71.66,5,108,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
f1da7c26-3f73-493e-b1e9-1b79a05e5e20,59,48.76,3,297,0,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
66f4934b-c411-40d3-a71b-92ca3e19f0ab,34,17.0,7,73,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
e190ebd7-312b-4cfb-a311-9ed27a556c32,21,33.73,4,30,0,High,Better Offers Elsewhere,iPhone Discount or Free Device,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0d60e758-664e-4cdd-9e82-f7fc3f972e77,38,41.27,3,175,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
19b65d62-7fd7-40c6-8552-aa5f66b9b4c9,60,43.24,4,36,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
48e2d19d-7b81-4cae-b9bc-b07279ef9316,30,41.78,4,276,4,High,No Longer Needed,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
3c30178d-c9e8-4044-94b8-b1a8a86870b1,51,93.89,4,292,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
20eed2be-c6db-4246-957f-9004c9b077b4,33,94.16,8,198,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
84efb54a-4eed-44e3-bfeb-bea231be3d0b,57,54.68,4,254,2,High,Better Offers Elsewhere,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
8296d314-47fb-4f2b-904c-c92ebe02ecca,50,42.21,10,181,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
12a68d59-0e25-405c-9c29-d61f23a33cc1,36,97.62,6,20,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
14ce19f0-610d-4515-a85b-11a64fff9c2d,55,58.64,6,272,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1ae035d4-4cb5-4eb3-abc6-46ed01737bdc,23,11.34,4,268,1,High,No Longer Needed,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
c462e17b-fa64-4e5c-8054-abdcf13e0e57,31,90.82,9,98,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
09f92629-5748-4eff-b042-afe4be234c48,57,27.01,6,110,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
cfd0a4c0-279f-4335-9fe0-39840d6c7a75,32,92.46,4,271,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
50f64270-8f57-4a96-839f-8f360ad48df3,50,50.34,1,289,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
12cdcb77-d0cc-45e0-9b28-0d2a702c8851,32,79.88,6,20,4,Medium,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
b3f842ad-bfaa-402e-8065-047a40305fa0,49,11.95,10,37,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
08b39ec7-ed6a-4f4b-85e2-6d2003555a4c,68,28.74,2,83,0,High,High Price,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
52c04f6c-a8b8-484a-9c7e-030491b752fc,31,29.09,9,92,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
53433991-2686-49eb-82be-2f699db1ee7f,34,45.04,10,86,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
c0f09c61-523e-4f84-a028-97ad48aea2e1,56,45.54,7,219,4,Medium,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1cbc03b1-4c74-40e1-904c-5000354c8837,42,47.0,5,129,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
6441a464-974e-46eb-b10f-e17085a23f63,62,93.65,6,44,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
42e38348-75dd-4252-84b6-d333866c1edd,76,49.46,5,54,4,Medium,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
0452a418-83a5-4832-b5ce-9d88267084f1,18,59.12,3,85,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7211b53b-f503-40ba-b5ef-f00d8e7dd73e,45,57.11,9,183,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1945203a-a142-4b11-9055-cb6f92cb6a82,20,17.02,4,101,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0311f4fe-fb2c-4fdf-8684-7624de1766df,58,44.48,3,238,4,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
575349ca-1e8b-4811-85b0-85ab29378db8,58,55.97,4,31,3,High,High Price,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
df985401-fb41-4475-a81a-3ad2c8ba1304,54,14.34,9,109,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
e655c568-62f1-4f92-80f9-44d0441542f0,32,57.47,6,228,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
d8902dd9-4e85-43c2-a250-08c6d1257977,26,76.18,10,55,4,Medium,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
e642f52f-69a1-45f1-af37-aeb39cf25faa,65,56.56,5,252,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38f50dcd-5e46-457d-899d-20468ab2dd46,61,55.73,5,101,3,High,High Price,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
baa6f8df-7beb-4eab-a984-2cd5270f55ec,78,50.73,7,68,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
c6ca50d2-ac7d-41f2-a39a-11b6b62ba08d,35,58.45,10,69,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
e84c28ce-701f-4952-b763-b48c1b692789,42,13.28,2,152,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
036579e7-06c1-4301-9423-e98c13d734c4,56,76.04,6,218,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
b5035c0e-2910-439d-8e77-ad08bc438b6b,68,21.89,2,235,2,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
c8f9d94a-2b63-4bb9-b295-e233a4411202,34,21.9,5,240,2,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
fd3aa1f7-320a-4c0e-a108-81f8a467d8cd,44,44.8,3,179,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
b9c1013a-b89b-4409-a42a-ea0900e933d7,55,33.0,4,22,0,Medium,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5e09708a-1772-4a93-88d3-215489439446,46,52.96,3,210,2,High,Poor Service,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5547b012-3434-49f6-8a16-bf73e23743ad,56,56.47,5,28,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
b66305fd-0581-456e-bcd6-679d2506e077,53,40.37,10,100,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
fbdbacb0-6761-4121-b2af-5f0a599a17f6,37,32.95,8,117,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2ab0c0e4-994c-4ed7-aec6-9aecd49a35b3,20,90.43,4,254,6,High,Low Data Allowance,Extra Data Package,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
a3e831e4-7332-448f-afa4-8c0996d1da14,65,90.18,3,251,6,High,Better Offers Elsewhere,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
e6f66324-ef99-4029-a157-c661e0518d84,56,48.96,6,292,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
